state,prob,load
t,0.000786426258040946,93.75
t,0.0006740796497491444,93.75
t,0.0005055597373117421,93.75
t,0.0015668868578370722,93.75
c,0.005411753625202881,93.75
c,0.012760781204513169,93.75
c,0.02415231517562623,93.75
c,0.038831334246492724,93.75
c,0.054548873161421735,93.75
c,0.06786403300062514,93.75
c,0.07479976272040875,93.75
c,0.07146522502098236,93.75
c,0.05359891876573672,93.75
c,0.006071686574118574,93.75
c,0.013652894543010188,93.75
c,0.02364218038849509,93.75
c,0.03292181607112477,93.75
c,0.037881709690261195,93.75
c,0.03628899461066949,93.75
c,0.028455743883883243,93.75
c,0.017152666274807694,93.75
c,0.006432249853052836,93.75
c,0.01156537630371626,93.75
c,0.02085112199737087,93.75
c,0.027332158724804847,93.75
c,0.02763687688691309,93.75
c,0.02198391272819607,93.75
c,0.013527699341520573,93.75
c,0.005981621906528352,93.75
c,0.001495405476632062,93.75
c,0.017549052650428505,93.75
c,0.023916297346442808,93.75
c,0.022665505601065908,93.75
c,0.015831416525865116,93.75
c,0.008126227790572507,93.75
c,0.0028527108496004157,93.75
c,0.0005348832843000417,93.75
c,0.021865176160538038,93.75
c,0.021276113501600653,93.75
c,0.013794484831660118,93.75
c,0.0061899672966918735,93.75
c,0.0018147131329904337,93.75
c,0.00027220696994860634,93.75
c,0.022637465673965414,93.75
c,0.014702416235131245,93.75
c,0.006030279087455698,93.75
c,0.0015328660928769777,93.75
c,0.00019160826160961875,93.75
c,0.019285621587383575,93.75
c,0.007626076702562289,93.75
c,0.0017352366609817982,93.75
c,0.0001859182136765905,93.75
c,0.012850726338106022,93.75
c,0.0026786254250207656,93.75
c,0.00025112113359570566,93.75
c,0.005549177282363947,93.75
c,0.0004624314401969693,93.75
t,0.0011302984938978463,95.0
t,0.001091983290714891,95.0
t,0.0010505155708143005,95.0
t,0.0010051695749517652,95.0
t,0.0009549110962042001,95.0
t,0.0008981837043504776,95.0
t,0.0008324629454956184,95.0
t,0.0007531807602103278,95.0
t,0.0006504742929089175,95.0
t,0.0004943604626107129,95.0
t,0.0014810099806278863,95.0
c,0.005158248426918366,95.0
c,0.012268430232338007,95.0
c,0.02342006347755602,95.0
c,0.037974543064774276,95.0
c,0.05379948837122212,95.0
c,0.06751217424538349,95.0
c,0.0750895529978142,95.0
c,0.07247120951203675,95.0
c,0.055078119229147716,95.0
c,0.005805559124061225,95.0
c,0.013195145297543676,95.0
c,0.023087164316356417,95.0
c,0.032473752049586635,95.0
c,0.0377411586266302,95.0
c,0.03652333468679771,95.0
c,0.028944743438171116,95.0
c,0.017648958137508813,95.0
c,0.00670660409225334,95.0
c,0.011196657306420742,95.0
c,0.020430221367909156,95.0
c,0.027084541644121857,95.0
c,0.02769009753500589,95.0
c,0.022271727229929122,95.0
c,0.013862250078179403,95.0
c,0.006204097938821249,95.0
c,0.0015717048111681398,95.0
c,0.017182738934228198,95.0
c,0.02372156416780882,95.0
c,0.022753268435590567,95.0
c,0.01608173271594321,95.0
c,0.008354205816902067,95.0
c,0.0029694580672830788,95.0
c,0.000564197032783792,95.0
c,0.021630958223202993,95.0
c,0.021334982193765617,95.0
c,0.014008213189776835,95.0
c,0.006364669082385602,95.0
c,0.0018897731033897802,95.0
c,0.00028724551171524157,95.0
c,0.02260912671476898,95.0
c,0.014889269264950678,95.0
c,0.006186907692088097,95.0
c,0.0015931527240771529,95.0
c,0.00020179934504978986,95.0
c,0.019434552615804707,95.0
c,0.007793057757270506,95.0
c,0.0017968588457735477,95.0
c,0.0001950875318268118,95.0
c,0.013063739314580434,95.0
c,0.002760759015988731,95.0
c,0.00026227210651896815,95.0
c,0.00569390160776221,95.0
c,0.0004808183579888114,95.0
t,0.0010597073857773476,96.25
t,0.0010256665060666657,96.25
t,0.000988748932295936,96.25
t,0.0009482841183406313,96.25
t,0.0009033139436564839,96.25
t,0.0008523918340876055,96.25
t,0.0007931621900271746,96.25
t,0.0007213404169143511,96.25
t,0.0006276069164114217,96.25
t,0.0004832573256368655,96.25
t,0.001400317759135048,96.25
c,0.004917787918235383,96.25
c,0.011796637967700554,96.25
c,0.022710630567966354,96.25
c,0.0371338142393842,96.25
c,0.05305089570032376,96.25
c,0.06714317243377621,96.25
c,0.07535097261196584,96.25
c,0.07345335228005079,96.25
c,0.056559081255639035,96.25
c,0.005552259914970683,96.25
c,0.01275357971187962,96.25
c,0.022543471518638416,96.25
c,0.03202493257303263,96.25
c,0.03758794291850451,96.25
c,0.03674123481784569,96.25
c,0.029423570999401034,96.25
c,0.018145371056185,96.25
c,0.006985967856631323,96.25
c,0.010840351335388219,96.25
c,0.020015677664857057,96.25
c,0.026831995602118346,96.25
c,0.02773167237871036,96.25
c,0.022550253206609056,96.25
c,0.014194619291973718,96.25
c,0.0064290629695519675,96.25
c,0.0016501261621849617,96.25
c,0.016822908254400103,96.25
c,0.02352249252711702,96.25
c,0.022831684765717904,96.25
c,0.01632634624860088,96.25
c,0.008582073400166545,96.25
c,0.0030881216695733023,96.25
c,0.0005944634213928511,96.25
c,0.021395268193977558,96.25
c,0.021385946040507975,96.25
c,0.014217346382376504,96.25
c,0.006539531150052078,96.25
c,0.0019661653605309096,96.25
c,0.0003027894655217387,96.25
c,0.022574139330381666,96.25
c,0.015071110243415238,96.25
c,0.0063433480417345485,96.25
c,0.0016544105963418251,96.25
c,0.00021231602653051795,96.25
c,0.019576692928008843,96.25
c,0.007958939569315026,96.25
c,0.001859225653198432,96.25
c,0.00020451482185179434,96.25
c,0.013273337266360279,96.25
c,0.0028433979072812997,96.25
c,0.0002736770485757753,96.25
c,0.005838519813846064,96.25
c,0.0004995178062957451,96.25
t,0.000994006903637927,97.5
t,0.0009638022739692775,97.5
t,0.0009309792863109664,97.5
t,0.0008949202294467728,97.5
t,0.0008547401375123987,97.5
t,0.0008090986738588241,97.5
t,0.000755804749233431,97.5
t,0.0006908527785962591,97.5
t,0.0006054664801181074,97.5
t,0.00047226385449185976,97.5
t,0.0013244712372512332,97.5
c,0.0046896549523179,97.5
c,0.011344527910886346,97.5
c,0.022023416127188753,97.5
c,0.036309226722635764,97.5
c,0.052303930767573406,97.5
c,0.06675825292244542,97.5
c,0.07558499246857599,97.5
c,0.07441183321043861,97.5
c,0.058041229904142344,97.5
c,0.005311129661377607,97.5
c,0.012327656884639066,97.5
c,0.022011101700930874,97.5
c,0.0315759406044965,97.5
c,0.03742281173283598,97.5
c,0.03694310527206152,97.5
c,0.02989215038306928,97.5
c,0.018641634440516114,97.5
c,0.007270237431801229,97.5
c,0.010496067070851479,97.5
c,0.019607623757470397,97.5
c,0.0265750509240295,97.5
c,0.02776203120205769,97.5
c,0.022819542571527813,97.5
c,0.014524634758099477,97.5
c,0.006656396342367549,97.5
c,0.0017306630490155107,97.5
c,0.016469597765691926,97.5
c,0.023319506062630967,97.5
c,0.02290104304771048,97.5
c,0.016565233088219472,97.5
c,0.008809704995384573,97.5
c,0.0032086512198896576,97.5
c,0.0006256869878785466,97.5
c,0.021158428349211538,97.5
c,0.02142927607026935,97.5
c,0.014421870571087549,97.5
c,0.006714464694090878,97.5
c,0.002043862869580901,97.5
c,0.000318842607654541,97.5
c,0.02253283047775842,97.5
c,0.015247975188110434,97.5
c,0.006499531442090294,97.5
c,0.0017166185428151813,97.5
c,0.00022316041056599442,97.5
c,0.019712193755068254,97.5
c,0.008123668854033577,97.5
c,0.0019223136802891394,97.5
c,0.00021420066723225675,97.5
c,0.013479505553145633,97.5
c,0.0029265090004584396,97.5
c,0.0002853346275446256,97.5
c,0.005982974821946194,97.5
c,0.000518524484568671,97.5
t,0.0009328259728304325,98.75
t,0.0009060645719705593,98.75
t,0.0008769262013559077,98.75
t,0.0008448435354526124,98.75
t,0.0008090016884940033,98.75
t,0.0007681626609498254,98.75
t,0.0007202949580418574,98.75
t,0.0006616662986663434,98.75
t,0.0005840406435155612,98.75
t,0.0004613921083771247,98.75
t,0.0012531550511738036,98.75
c,0.00447317304367963,98.75
c,0.010911257310806728,98.75
c,0.02135781934053918,98.75
c,0.035500815393109286,98.75
c,0.051559360239654975,98.75
c,0.06635858316121998,98.75
c,0.07579256529239117,98.75
c,0.07534685409222236,98.75
c,0.059524014732855374,98.75
c,0.0050815437325099355,98.75
c,0.011916847132944552,98.75
c,0.02149002830175612,98.75
c,0.03112731504296691,98.75
c,0.03724648626086733,98.75
c,0.03712935889709166,98.75
c,0.030350423448000437,98.75
c,0.019137488181139032,98.75
c,0.0075593078315499855,98.75
c,0.010163420114106658,98.75
c,0.019206167507203317,98.75
c,0.026314208702884017,98.75
c,0.027781596785109997,98.75
c,0.02307965822878509,98.75
c,0.014852133931983445,98.75
c,0.00688597845257816,98.75
c,0.0018133076591789468,98.75
c,0.016122827674334365,98.75
c,0.02311300581868612,98.75
c,0.022961629125224987,98.75
c,0.016798377954971654,98.75
c,0.009036979711907166,98.75
c,0.003330995851565802,98.75
c,0.0006578716806843396,98.75
c,0.02092073935841571,98.75
c,0.02146523861644199,98.75
c,0.014621778310560038,98.75
c,0.006889383907491643,98.75
c,0.0021228382078318526,98.75
c,0.000335408436837447,98.75
c,0.022485515726202693,98.75
c,0.015419904440737486,98.75
c,0.006655392020145099,98.75
c,0.0017797552525446042,98.75
c,0.00023433444158506636,98.75
c,0.019841206561822106,98.75
c,0.00828719578202454,98.75
c,0.001986099712593163,98.75
c,0.0002241455389926164,98.75
c,0.013682234236651956,98.75
c,0.003010060032281416,98.75
c,0.00029724342818775694,98.75
c,0.006127212139043105,98.75
c,0.0005378330655381632,98.75
t,0.0008758240201831562,100.0
t,0.000852153100718761,100.0
t,0.0008263302794848694,100.0
t,0.0007978361319164323,100.0
t,0.0007659226866397421,100.0
t,0.0007294501777521181,100.0
t,0.0006865413437666945,100.0
t,0.0006337304711692762,100.0
t,0.0005633159743726711,100.0
t,0.00045065277949796895,100.0
t,0.0011860757146191746,100.0
c,0.0042677041299806,100.0
c,0.010496016531733713,100.0
c,0.020713241219861442,100.0
c,0.034708575606400956,100.0
c,0.050817886224696684,100.0
c,0.06594527467418526,100.0
c,0.07597462472559308,100.0
c,0.07625863643797112,100.0
c,0.06100690915037678,100.0
c,0.004862910429938405,100.0
c,0.011520632708299224,100.0
c,0.020980201338783398,100.0
c,0.030679553248743757,100.0
c,0.03705966008833453,100.0
c,0.0373004098590614,100.0
c,0.030798348986600138,100.0
c,0.019632682534248713,100.0
c,0.007853073013699538,100.0
c,0.009842033600087998,100.0
c,0.01881139394382262,100.0
c,0.02604994197908402,100.0
c,0.027790784355434084,100.0
c,0.02333067315478814,100.0
c,0.015176963699066525,100.0
c,0.007117690896670931,100.0
c,0.0018980509057787524,100.0
c,0.015782602902244817,100.0
c,0.02290337115033087,100.0
c,0.023013725730809766,100.0
c,0.01702577377183876,100.0
c,0.009263781274616696,100.0
c,0.0034551043610535973,100.0
c,0.0006910208722108041,100.0
c,0.02068248144934284,100.0
c,0.02149409505437439,100.0
c,0.014817068132101423,100.0
c,0.007064205960235329,100.0
c,0.002203063617088108,100.0
c,0.0003524901787340445,100.0
c,0.02243249944027287,100.0
c,0.015586942274749719,100.0
c,0.006810866667258775,100.0
c,0.0018437993034182976,100.0
c,0.0002458399071224755,100.0
c,0.019963882690365527,100.0
c,0.008449473842717718,100.0
c,0.0020505607445382365,100.0
c,0.00023434979937578433,100.0
c,0.013881517761584208,100.0
c,0.0030940195738118972,100.0
c,0.00030940195738118903,100.0
c,0.006271179788762727,100.0
c,0.0005574382034455611,100.0
t,0.0008226882836284057,101.25
t,0.0008017911213436812,101.25
t,0.0007789514941989872,101.25
t,0.0007536953877318332,101.25
t,0.0007253385315597102,101.25
t,0.0006928351539661759,101.25
t,0.0006544565302771532,101.25
t,0.0006069959422035989,101.25
t,0.0005432781361158073,101.25
t,0.0004400552902534306,101.25
t,0.0011229600308026479,101.25
c,0.00407264643550484,101.25
c,0.010098028325488392,101.25
c,0.02008908660873812,101.25
c,0.03393246736514954,101.25
c,0.050080150431434184,101.25
c,0.06551938504763717,101.25
c,0.07613208459398103,101.25
c,0.07714741945319913,101.25
c,0.062489409757091045,101.25
c,0.00465466932767695,101.25
c,0.011138508356512353,101.25
c,0.020481550014468317,101.25
c,0.03023311346084287,101.25
c,0.03686299963776897,101.25
c,0.037456672500212576,101.25
c,0.031235901657774432,101.25
c,0.020126977985236036,101.25
c,0.008151426084020556,101.25
c,0.009531538693004448,101.25
c,0.01842336728370101,101.25
c,0.025782696905942606,101.25
c,0.02779000112259432,101.25
c,0.023572669528498614,101.25
c,0.015498980116523632,101.25
c,0.007351416608542272,101.25
c,0.0019848824843062655,101.25
c,0.015448914617969621,101.25
c,0.02269096061513868,101.25
c,0.02305761204702715,101.25
c,0.017247421133980093,101.25
c,0.009489997975635586,101.25
c,0.003580925296021789,101.25
c,0.0007251373724444232,101.25
c,0.02044391552370023,101.25
c,0.021516101581706765,101.25
c,0.015007744145832957,101.25
c,0.007238850971824692,101.25
c,0.0022845110535000997,101.25
c,0.00037009079066704486,101.25
c,0.02237407498401449,101.25
c,0.015749136527046317,101.25
c,0.0069658949798015145,101.25
c,0.0019087291931842165,101.25
c,0.0002576784410799546,101.25
c,0.020080373039197037,101.25
c,0.008610459710684842,101.25
c,0.0021156739979092294,101.25
c,0.0002448137054723593,101.25
c,0.014077354652930446,101.25
c,0.0031783570276067985,101.25
c,0.00032180864904520975,101.25
c,0.0064148282413195624,101.25
c,0.0005773345417187745,101.25
t,0.0007731313742791509,102.5
t,0.0007547234844153539,102.5
t,0.0007345676643568007,102.5
t,0.0007122328367242647,102.5
t,0.000687095207192864,102.5
t,0.0006581986797875548,102.5
t,0.0006239571299720865,102.5
t,0.0005814145983830746,102.5
t,0.000523912055685985,102.5
t,0.00042960788566275346,102.5
t,0.001063553622082044,102.5
c,0.0038874324356824655,102.5
c,0.009716547029108822,102.5
c,0.01948476590553844,102.5
c,0.03317241913689812,102.5
c,0.04934673810164968,102.5
c,0.06508191991296776,102.5
c,0.07626583832343638,102.5
c,0.07801345814697996,102.5
c,0.06397103568052401,102.5
c,0.004456289676523716,102.5
c,0.010769981741397119,102.5
c,0.01999398509905852,102.5
c,0.029788417106851157,102.5
c,0.03665714467146562,102.5
c,0.037598560306889475,102.5
c,0.03166307096272882,102.5
c,0.020620145093985895,102.5
c,0.008454259488534038,102.5
c,0.009231574979192572,102.5
c,0.0180421328001392,102.5
c,0.025512893896621862,102.5
c,0.027779645888141358,102.5
c,0.023805737909082973,102.5
c,0.015818048148773082,102.5
c,0.0075870399831283394,102.5
c,0.0020737909287217512,102.5
c,0.015121741643970097,102.5
c,0.02247611284913422,102.5
c,0.023093563322332616,102.5
c,0.017463327800344375,102.5
c,0.009715522617622228,102.5
c,0.0037084070384907457,102.5
c,0.0007602234428906313,102.5
c,0.020205284224024622,102.5
c,0.021531509037930774,102.5
c,0.015193815661026303,102.5
c,0.00741324197859481,102.5
c,0.002367152234908472,102.5
c,0.00038821296652490414,102.5
c,0.022310524942864493,102.5
c,0.015906538252594183,102.5
c,0.007120419197807206,102.5
c,0.0019745233686240954,102.5
c,0.00026985152704536546,102.5
c,0.020190827775263286,102.5
c,0.008770113114907357,102.5
c,0.002181416938552172,102.5
c,0.00025553741280180675,102.5
c,0.01426974722902142,102.5
c,0.0032630426232065565,102.5
c,0.00033446186887873056,102.5
c,0.006558110342788897,102.5
c,0.0005975167201208026,102.5
t,0.0007268890659634653,103.75
t,0.0007107148328203035,103.75
t,0.0006929730528527356,103.75
t,0.0006732731500124697,103.75
t,0.0006510485994295837,103.75
t,0.0006254286313964325,103.75
t,0.0005949636264286767,103.75
t,0.0005569396352659434,103.75
t,0.0005052020735202001,103.75
t,0.00041931772102188694,103.75
t,0.0010076195687267649,103.75
c,0.0037115269212001194,103.75
c,0.009350857705192905,103.75
c,0.018899696535102407,103.75
c,0.032428331346530934,103.75
c,0.04861818172412162,103.75
c,0.06463383491438453,103.75
c,0.07637675849072155,103.75
c,0.07885702157580646,103.75
c,0.06545132790791908,103.75
c,0.00426726887355776,103.75
c,0.01041457374979001,103.75
c,0.019517401107797837,103.75
c,0.029345851006370514,103.75
c,0.036442708844911895,103.75
c,0.03772648498005103,103.75
c,0.03207986026355898,103.75
c,0.021111964324250988,103.75
c,0.008761465194564094,103.75
c,0.008941790769830925,103.75
c,0.017667718555145477,103.75
c,0.025240928748716498,103.75
c,0.027760108724114885,103.75
c,0.02402997645949819,103.75
c,0.016134041398440373,103.75
c,0.00782444698809965,103.75
c,0.002164763666707429,103.75
c,0.014801051749274114,103.75
c,0.022259147424335705,103.75
c,0.02312185053717467,103.75
c,0.017673508207308126,103.75
c,0.009940252449645734,103.75
c,0.0038374978831454652,103.75
c,0.000796280810752649,103.75
c,0.019966812952504312,103.75
c,0.021540562759389932,103.75
c,0.015375296824225155,103.75
c,0.007587304896402174,103.75
c,0.0024509586857597056,103.75
c,0.000406859141836097,103.75
c,0.02224212135998277,103.75
c,0.01605920140087167,103.75
c,0.0072743841420452975,103.75
c,0.002041160252952933,103.75
c,0.0002823605016584567,103.75
c,0.02029539607631805,103.75
c,0.008928396711179738,103.75
c,0.0022477672914138023,103.75
c,0.0002665209788390334,103.75
c,0.014458701329783899,103.75
c,0.003348047411098183,103.75
c,0.000347359918901443,103.75
c,0.006700981244042864,103.75
c,0.0006179793813950937,103.75
t,0.0006837182898136,105.0
t,0.000669547962563577,105.0
t,0.0006539770797132881,105.0
t,0.0006366531835618888,105.0
t,0.0006170638548369245,105.0
t,0.0005944193097052533,105.0
t,0.0005674002501732493,105.0
t,0.0005335256083719223,105.0
t,0.00048713207720899043,105.0
t,0.0004091909448555413,105.0
t,0.0009549371488274984,105.0
c,0.0035444251595994625,105.0
c,0.009000275239626584,105.0
c,0.01833330419678108,105.0
c,0.031700079568258606,105.0
c,0.04789496453865065,105.0
c,0.06417603765298747,105.0
c,0.07646569649408852,105.0
c,0.07967839121298542,105.0
c,0.06692984861890766,105.0
c,0.004087130996981783,105.0
c,0.010071818693485855,105.0
c,0.019051678288061476,105.0
c,0.028905769469776667,105.0
c,0.036220280301584015,105.0
c,0.037840855600915047,105.0
c,0.03248628584432503,105.0
c,0.02160222585931445,105.0
c,0.009072934860912096,105.0
c,0.00866184332478032,105.0
c,0.017300137001650045,105.0
c,0.024967173743418607,105.0
c,0.027731770713595297,105.0
c,0.02424549021447636,105.0
c,0.01644684183427132,105.0
c,0.008063525264269943,105.0
c,0.002257787073995602,105.0
c,0.014486802835926573,105.0
c,0.022040365685889657,105.0
c,0.023142740116074513,105.0
c,0.01787798300402687,105.0
c,0.010164089096557319,105.0
c,0.003968146110977323,105.0
c,0.000833310683305305,105.0
c,0.019728710842736214,105.0
c,0.02154350246624489,105.0
c,0.015552206274714405,105.0
c,0.007760968479248889,105.0
c,0.0025359017796597284,105.0
c,0.0004260314989828298,105.0
c,0.022169125984136208,105.0
c,0.016207182513052504,105.0
c,0.007427737149878251,105.0
c,0.002108618271517027,105.0
c,0.00029520655801247055,105.0
c,0.02039422590119353,105.0
c,0.009085275957787124,105.0
c,0.0023147030540246437,105.0
c,0.0002777643664829202,105.0
c,0.014644226059612755,105.0
c,0.003433343255323136,105.0
c,0.0003605010418088993,105.0
c,0.0068433983296507395,105.0
c,0.0006387171774341026,105.0
t,0.0006433953138133379,106.25
t,0.0006310223270092133,106.25
t,0.0006174031400953718,106.25
t,0.0006022210956667939,106.25
t,0.0005850147786477557,106.25
t,0.0005650710930119873,106.25
t,0.0005411948496453212,106.25
t,0.0005111284691094245,106.25
t,0.0004696856202627414,106.25
t,0.0003992327772235904,106.25
t,0.0009053006718901906,106.25
c,0.003385651151772563,106.25
c,0.00866414340925081,106.25
c,0.017785023913781717,106.25
c,0.030987517440449405,106.25
c,0.04717752383894812,106.25
c,0.06370938960016966,106.25
c,0.07653348233050573,106.25
c,0.08047785943617883,106.25
c,0.06840618052075202,106.25
c,0.003915425405924888,106.25
c,0.00974126442193321,106.25
c,0.018596684431119673,106.25
c,0.02846849629451253,106.25
c,0.03599042230103629,106.25
c,0.03794207788473135,106.25
c,0.032882376014089366,106.25
c,0.022090729405966292,106.25
c,0.009388559997535711,106.25
c,0.008391399007597597,106.25
c,0.016939386464693364,106.25
c,0.02469197871681586,106.25
c,0.027695003747330825,106.25
c,0.024452390391306006,106.25
c,0.01675633951733466,106.25
c,0.008304164215355282,106.25
c,0.0023528465276840826,106.25
c,0.014178944027137482,106.25
c,0.021820051567202795,106.25
c,0.023156493681744696,106.25
c,0.01807677860911251,106.25
c,0.010386938482705891,106.25
c,0.0041003000584106525,106.25
c,0.0008713137624123332,106.25
c,0.019491171685570796,106.25
c,0.021540562178204437,106.25
c,0.015724566816859818,106.25
c,0.007934164274351067,106.25
c,0.0026219527796372353,106.25
c,0.00044573197253826476,106.25
c,0.022091790526594934,106.25
c,0.01635054043887354,106.25
c,0.007580428010232726,106.25
c,0.002176875875860025,106.25
c,0.0003083907490801577,106.25
c,0.020487463785739603,106.25
c,0.0092407189945637,106.25
c,0.002382202508523482,106.25
c,0.00028926744746363836,106.25
c,0.014826333544274768,106.25
c,0.003518902824883513,106.25
c,0.0003738834251438873,106.25
c,0.006985321147002597,106.25
c,0.000659724774994699,106.25
t,0.0006057140892763348,107.5
t,0.0005949526714465261,107.5
t,0.0005830875184546988,107.5
t,0.000569835529398894,107.5
t,0.0005547832701318055,107.5
t,0.0005372901039564469,107.5
t,0.0005162787591088888,107.5
t,0.0004897055876842971,107.5
t,0.0004528460273208537,107.5
t,0.00038944758349572853,107.5
t,0.0008585183991635485,107.5
c,0.003234755980388797,107.5
c,0.008341833930133175,107.5
c,0.01725430090623579,107.5
c,0.03029047932498614,107.5
c,0.04646625408324569,107.5
c,0.06323470797453519,107.5
c,0.07658092446750189,107.5
c,0.08125572812599141,107.5
c,0.0698799261883526,107.5
c,0.0037517254043447634,107.5
c,0.009422472357968685,107.5
c,0.018152276522230053,107.5
c,0.028034326661505668,107.5
c,0.0357536738731246,107.5
c,0.03803055351608514,107.5
c,0.033268170251235255,107.5
c,0.022577283988652257,107.5
c,0.009708232115120403,107.5
c,0.0081301333806644,107.5
c,0.01658545250967229,107.5
c,0.024415672101398528,107.5
c,0.027650170370926347,107.5
c,0.024650793741774504,107.5
c,0.017062432326707178,107.5
c,0.008546255087698462,107.5
c,0.0024499264584735454,107.5
c,0.01387741666448954,107.5
c,0.02159847238183151,107.5
c,0.023163367847575,107.5
c,0.01826992678818813,107.5
c,0.010608710750778787,107.5
c,0.004233908182069916,107.5
c,0.0009102902591450399,107.5
c,0.019254374810321318,107.5
c,0.021531970156087064,107.5
c,0.01589240510881641,107.5
c,0.00810682657412396,107.5
c,0.002709082876185846,107.5
c,0.0004659622547040225,107.5
c,0.022010356924797664,107.5
c,0.016489336072165635,107.5
c,0.0077324088979815265,107.5
c,0.002245911566227764,107.5
c,0.0003219139911593404,107.5
c,0.02057525466234939,107.5
c,0.009394696525410943,107.5
c,0.0024502442323186234,107.5
c,0.000301030005684922,107.5
c,0.015005038701265107,107.5
c,0.003604699584090189,107.5
c,0.00038750520528969823,107.5
c,0.007126711335887199,107.5
c,0.0006809968609847554,107.5
t,0.0005704847480661503,108.75
t,0.0005611677861002452,108.75
t,0.0005508783908684881,108.75
t,0.0005393648553680096,108.75
t,0.000526258793461902,108.75
t,0.0005109878909731226,108.75
t,0.0004925866649823744,108.75
t,0.00046921576481901567,108.75
t,0.00043659648705071663,108.75
t,0.0003798389437343723,108.75
t,0.0008144115442357235,108.75
c,0.003091316247021667,108.75
c,0.008032745495469413,108.75
c,0.01674059130813792,108.75
c,0.029608782731318638,108.75
c,0.045761509821491,108.75
c,0.06275276757763738,108.75
c,0.0766088097987556,108.75
c,0.08201230736882421,108.75
c,0.07135070741087723,108.75
c,0.0035956269678005665,108.75
c,0.009115017467463512,108.75
c,0.017718302241803797,108.75
c,0.027603528934604455,108.75
c,0.03551055049203754,108.75
c,0.038106679559521656,108.75
c,0.03364371838824099,108.75
c,0.023061707735478627,108.75
c,0.01003184286493311,108.75
c,0.007877731248385093,108.75
c,0.016238309205295953,108.75
c,0.02413856193632336,108.75
c,0.027597623677507527,108.75
c,0.024840821943611945,108.75
c,0.01736502568570144,108.75
c,0.008789691040556715,108.75
c,0.0025490104017614236,108.75
c,0.013582155221078727,108.75
c,0.021375879591216874,108.75
c,0.023163614045082936,108.75
c,0.018457464251810496,108.75
c,0.010829320176484311,108.75
c,0.004368919119349293,108.75
c,0.00095023990845855,108.75
c,0.019018485922713015,108.75
c,0.021517948866526006,108.75
c,0.01605575136708537,108.75
c,0.008278892365515768,108.75
c,0.0027972632231589353,108.75
c,0.00048672380082970127,108.75
c,0.02192505761081724,108.75
c,0.016623632104056506,108.75
c,0.007883634308001571,108.75
c,0.0023157039125805273,108.75
c,0.00033577706732417466,108.75
c,0.02065774170113262,108.75
c,0.009547181704326023,108.75
c,0.0025188071074778856,108.75
c,0.0003130517405007874,108.75
c,0.015180359023038666,108.75
c,0.0036907077819816336,108.75
c,0.00040136447129049055,108.75
c,0.007267532558724605,108.75
c,0.0007025281473433571,108.75
t,0.0005375322360196347,110.0
t,0.0005295093668253141,110.0
t,0.000520634908163474,110.0
t,0.0005106864704278631,110.0
t,0.0004993378821961242,110.0
t,0.00048608112426172523,110.0
t,0.00047005647181352916,110.0
t,0.0004496192339086269,110.0
t,0.0004209201338718563,110.0
t,0.00037040971780725324,110.0
t,0.0007728133478869491,110.0
c,0.0029549325945631318,110.0
c,0.007736302810716949,110.0
c,0.016243362746227702,110.0
c,0.028942230523925225,110.0
c,0.04506360844791242,110.0
c,0.062264302584777345,110.0
c,0.07661790367356514,110.0
c,0.08274791425753969,110.0
c,0.0728181645466348,110.0
c,0.0034467475315759673,110.0
c,0.008818488172511369,110.0
c,0.017294601329504465,110.0
c,0.02717634636614684,110.0
c,0.03526154476455701,110.0
c,0.038170847939646445,110.0
c,0.03400907983596896,110.0
c,0.023543827657613873,110.0
c,0.010359284169350114,110.0
c,0.007633886655522115,110.0
c,0.0158979202884659,110.0
c,0.023860936845374145,110.0
c,0.027537707241185476,110.0
c,0.02502260102976947,110.0
c,0.01766403228957311,110.0
c,0.009034367207525621,110.0
c,0.0026500810475408483,110.0
c,0.01329308813698182,110.0
c,0.021152509547620192,110.0
c,0.02315747838316725,110.0
c,0.018639432273220714,110.0
c,0.011048685079731656,110.0
c,0.0045052817449439675,110.0
c,0.0009911619838876284,110.0
c,0.01878365790101403,110.0
c,0.02149871496734897,110.0
c,0.01621463908637778,110.0
c,0.008450301277087346,110.0
c,0.002886464971590396,110.0
c,0.0005080178349998483,110.0
c,0.021836115782893024,110.0
c,0.01675349279289196,110.0
c,0.008034060989142965,110.0
c,0.0023862315741788147,110.0
c,0.00034998063087951677,110.0
c,0.020735066170935863,110.0
c,0.00969815002497188,110.0
c,0.002587870328930597,110.0
c,0.0003253322699227762,110.0
c,0.015352314372543495,110.0
c,0.003776902440935325,110.0
c,0.00041545926850283105,110.0
c,0.007407750431623655,110.0
c,0.0007243133755365505,110.0
t,0.0005066950695071376,111.25
t,0.0004998309737379199,111.25
t,0.0004922263531139462,111.25
t,0.00048368614824919817,111.25
t,0.00047392367553230133,111.25
t,0.00046249130616654935,111.25
t,0.00044862916892459553,111.25
t,0.00043087765504607606,111.25
t,0.0004058001195671804,111.25
t,0.00036116210641466695,111.25
t,0.0007335682216219747,111.25
c,0.0028252283113924387,111.25
c,0.007451955632318756,111.25
c,0.01576209479703858,111.25
c,0.028290612930548298,111.25
c,0.044372832787588884,111.25
c,0.0617700082879281,111.25
c,0.07660894999126935,111.25
c,0.0834628717837867,111.25
c,0.07428195588757026,111.25
c,0.0033047248384070332,111.25
c,0.008532486216657207,111.25
c,0.01688100682227521,111.25
c,0.02675299871193947,111.25
