scale,throughput,load,collision,lost
0.007,98628.635,129420.57,20.270564,0
0.007,98925.666,129420.57,21.796752,0
0.007,106915.39,129420.57,21.110762,0
0.007,95809.531,129420.57,20.526909,0
0.007,96250.885,129420.57,19.498839,0
0.007,97870.75,129420.57,20.975876,0
0.007,98530.392,129420.57,20.140708,0
0.007,101846.66,129420.57,22.912691,0
0.007,101007.46,129420.57,20.065833,0
0.007,101881.33,129420.57,23.506344,0
0.007,105493.79,129420.57,21.706946,0
0.007,104261.55,129420.57,21.015363,0
0.007,98893.004,129420.57,19.875332,0
0.007,107300.11,129420.57,20.492691,0
0.007,99947.257,129420.57,20.367012,0
0.007,102485.95,129420.57,21.41173,0
0.007,100268.03,129420.57,21.481883,0
0.007,109463.17,129420.57,22.943606,0
0.007,93111.216,129420.57,22.15672,0
0.007,101165.4,129420.57,22.614207,0
0.007,96724.484,129420.57,21.868162,0
0.007,96455.098,129420.57,21.582715,0
0.007,104852.08,129420.57,22.899787,0
0.007,100109,129420.57,19.573988,0
0.007,99873.602,129420.57,21.650232,0
0.007,103883.42,129420.57,22.09892,0
0.007,102371.15,129420.57,20.235327,0
0.007,99431.098,129420.57,20.700993,0
0.007,106705.02,129420.57,22.031515,0
0.007,107154.07,129420.57,24.295337,0
0.007,102832.47,129420.57,21.049859,0
0.007,96186.229,129420.57,22.802655,0
0.007,108386.66,129420.57,22.720488,0
0.007,95184.782,129420.57,21.221802,0
0.007,101275.03,129420.57,21.710214,0
0.007,97163.548,129420.57,22.656684,0
0.007,101506.58,129420.57,22.57536,0
0.007,101488.38,129420.57,22.45398,0
0.007,100285.95,129420.57,21.274904,0
0.007,101056.94,129420.57,22.798094,0
0.007,100969.57,129420.57,20.704306,0
0.007,98268.421,129420.57,21.234573,0
0.007,104959.2,129420.57,20.792221,0
0.007,99997.755,129420.57,22.28378,0
0.007,103077.24,129420.57,20.429839,0
0.007,99992.478,129420.57,20.534705,0
0.007,100114.15,129420.57,21.733175,0
0.007,97970.636,129420.57,20.559693,0
0.007,104679.98,129420.57,16.769701,0
0.007,103145.36,129420.57,22.730889,0
0.007,102868.35,129420.57,20.88191,0
0.007,103799.12,129420.57,21.660012,0
0.007,100256.46,129420.57,20.941543,0
0.007,94299.948,129420.57,18.911408,0
0.007,94407.072,129420.57,23.6502,0
0.007,97058.364,129420.57,19.292282,0
0.008,92094.11,113243,17.441963,0
0.008,96287.337,113243,18.77902,0
0.008,95434.187,113243,20.026942,0
0.008,91282.196,113243,19.010148,0
0.008,85608.639,113243,18.366712,0
0.008,86754.226,113243,18.546924,0
0.008,89970.868,113243,20.0287,0
0.008,97748.857,113243,20.559706,0
0.008,91557.049,113243,19.051798,0
0.008,94240.266,113243,18.710839,0
0.008,89703.453,113243,20.419696,0
0.008,86797.362,113243,19.437829,0
0.008,94141.335,113243,19.748373,0
0.008,90886.535,113243,17.951607,0
0.008,90931.779,113243,18.567531,0
0.008,95688.44,113243,18.397645,0
0.008,88175.843,113243,16.723912,0
0.008,97595.897,113243,21.522314,0
0.008,90681.873,113243,18.822822,0
0.008,91843.392,113243,16.772182,0
0.008,86798.769,113243,20.693778,0
0.008,96041.88,113243,18.360616,0
0.008,90895.305,113243,18.413912,0
0.008,95986.666,113243,19.432834,0
0.008,90530.323,113243,17.01676,0
0.008,92702.332,113243,17.875351,0
0.008,88747.699,113243,19.806154,0
0.008,92340.16,113243,18.637396,0
0.008,89276.638,113243,16.969259,0
0.008,85684.732,113243,17.392663,0
0.008,85846.978,113243,16.681926,0
0.008,91063.056,113243,20.462904,0
0.008,88398.785,113243,14.988721,0
0.008,87990.134,113243,18.959717,0
0.008,89875.158,113243,17.553099,0
0.008,91379.312,113243,16.530001,0
0.008,91041.774,113243,18.808693,0
0.008,90436.73,113243,19.420037,0
0.008,95984.876,113243,18.795426,0
0.008,88679.155,113243,19.939773,0
0.008,91534.015,113243,17.196348,0
0.008,91554.7,113243,21.778069,0
0.008,92868.31,113243,18.523143,0
0.008,87745.324,113243,17.033012,0
0.008,90298.799,113243,17.715175,0
0.008,92238.095,113243,18.953105,0
0.008,98899.741,113243,18.80675,0
0.008,86863.294,113243,16.920445,0
0.008,87212.077,113243,16.832372,0
0.008,89874.041,113243,19.093771,0
0.008,86705.843,113243,17.733848,0
0.008,91824.151,113243,20.483824,0
0.008,88980.284,113243,17.753964,0
0.008,92151.748,113243,20.608421,0
0.008,96007.288,113243,18.998505,0
0.008,93288.509,113243,18.798008,0
0.008,88904.816,113243,18.09798,0
0.008,94661.03,113243,17.285758,0
0.008,89067.527,113243,18.401946,0
0.008,93179.75,113243,19.320191,0
0.008,91611.929,113243,18.903398,0
0.008,97834.895,113243,20.304249,0
0.008,88434.623,113243,18.238036,0
0.008,87655.477,113243,19.664069,0
0.008,87894.048,113243,19.612901,0
0.008,90483.763,113243,17.229197,0
0.008,95126.163,113243,20.802497,0
0.008,90770.108,113243,16.650359,0
0.008,91743.992,113243,19.424222,0
0.008,92774.102,113243,19.480625,0
0.008,90933.304,113243,18.364564,0
0.008,91967.66,113243,17.470938,0
0.008,97041.569,113243,19.347317,0
0.008,100600.6,113243,19.97169,0
0.008,92798.475,113243,18.191721,0
0.008,88810.162,113243,20.04961,0
0.008,98516.564,113243,20.344145,0
0.008,88860.544,113243,18.545017,0
0.008,91808.298,113243,18.645039,0
0.008,87475.926,113243,20.729491,0
0.008,90301.863,113243,19.924781,0
0.008,94717.775,113243,19.514643,0
0.008,91105.417,113243,17.683631,0
0.008,88910.866,113243,19.917539,0
0.008,92655.718,113243,17.748904,0
0.008,89405.614,113243,19.231945,0
0.008,94683.693,113243,18.120021,0
0.008,84346.009,113243,20.06267,0
0.008,94110.594,113243,17.139258,0
0.008,89891.476,113243,18.300615,0
0.008,89900.716,113243,18.480502,0
0.008,90962.944,113243,18.300199,0
0.008,92192.421,113243,14.400576,0
0.008,92841.671,113243,20.619259,0
0.008,92124.753,113243,18.507321,0
0.008,92989.547,113243,18.83919,0
0.008,94167.893,113243,17.831713,0
0.008,84000.069,113243,16.94896,0
0.008,86909.62,113243,20.168526,0
0.008,87890.426,113243,17.433011,0
0.009,83454.846,100660.44,15.321217,0
0.009,89045.793,100660.44,17.029417,0
0.009,87484.01,100660.44,17.589713,0
0.009,81262.097,100660.44,16.75593,0
0.009,80114.091,100660.44,15.621574,0
0.009,79180.077,100660.44,16.933522,0
0.009,79212.758,100660.44,17.50624,0
0.009,86265.739,100660.44,19.289808,0
0.009,82822.884,100660.44,16.679599,0
0.009,85511.592,100660.44,15.947582,0
0.009,84130.064,100660.44,17.236107,0
0.009,80572.932,100660.44,17.488065,0
0.009,88225.822,100660.44,16.934441,0
0.009,83372.982,100660.44,15.78593,0
0.009,85025.263,100660.44,15.910541,0
0.009,85829.858,100660.44,16.006205,0
0.009,79962.756,100660.44,15.153055,0
0.009,90233.422,100660.44,19.778109,0
0.009,84264.637,100660.44,17.103046,0
0.009,84346.739,100660.44,14.750219,0
0.009,82521.501,100660.44,17.899837,0
0.009,89337.27,100660.44,15.810507,0
0.009,84081.525,100660.44,15.787995,0
0.009,88115.936,100660.44,17.160026,0
0.009,83749.755,100660.44,15.898808,0
0.009,83769.677,100660.44,15.604626,0
0.009,83031.149,100660.44,17.894294,0
0.009,82930.849,100660.44,16.392422,0
0.009,82481.584,100660.44,15.08942,0
0.009,79329.458,100660.44,15.810795,0
0.009,80085.562,100660.44,14.602239,0
0.009,81916.952,100660.44,17.660433,0
0.009,81369.487,100660.44,12.713837,0
0.009,80036.344,100660.44,16.645326,0
0.009,82289.958,100660.44,16.295748,0
0.009,84779.835,100660.44,14.154357,0
0.009,84177.885,100660.44,16.266789,0
0.009,82261.312,100660.44,17.593127,0
0.009,87868.234,100660.44,16.550429,0
0.009,81875.277,100660.44,16.992553,0
0.009,80684.001,100660.44,15.982188,0
0.009,84486.232,100660.44,19.344834,0
0.009,83473.253,100660.44,16.232889,0
0.009,77887.719,100660.44,15.192731,0
0.009,81633.612,100660.44,15.060596,0
0.009,85635.22,100660.44,16.388529,0
0.009,86968.624,100660.44,16.877914,0
0.009,78858.852,100660.44,15.789141,0
0.009,80506.217,100660.44,14.426647,0
0.009,82462.358,100660.44,17.616924,0
0.009,80310.164,100660.44,15.662291,0
0.009,83307.616,100660.44,19.023602,0
0.009,81425.174,100660.44,15.299861,0
0.009,83993.345,100660.44,18.12324,0
0.009,87118.841,100660.44,16.920942,0
0.009,84485.571,100660.44,16.731166,0
0.009,80627.74,100660.44,15.953826,0
0.009,87868.581,100660.44,15.817245,0
0.009,82391.422,100660.44,16.010519,0
0.009,86718.886,100660.44,17.238484,0
0.009,84405.153,100660.44,15.274638,0
0.009,81459.822,100660.44,18.373541,0
0.009,82027.629,100660.44,16.919675,0
0.009,83185.389,100660.44,16.837204,0
0.009,80731.423,100660.44,17.679064,0
0.009,84612.224,100660.44,15.7478,0
0.009,87849.031,100660.44,17.886198,0
0.009,82587.156,100660.44,15.304982,0
0.009,81866.535,100660.44,17.971352,0
0.009,84420.783,100660.44,17.66764,0
0.009,85721.177,100660.44,16.159692,0
0.009,83041.92,100660.44,15.858663,0
0.009,88582.443,100660.44,17.100488,0
0.009,89690.475,100660.44,18.245525,0
0.009,86591.755,100660.44,16.184489,0
0.009,79275.014,100660.44,17.869794,0
0.009,87327.463,100660.44,17.667038,0
0.009,77627.935,100660.44,16.438895,0
0.009,81727.081,100660.44,17.245542,0
0.009,81352.659,100660.44,18.535263,0
0.009,82878.482,100660.44,18.290996,0
0.009,86803.346,100660.44,18.324484,0
0.009,83202.936,100660.44,15.143809,0
0.009,80779.39,100660.44,17.528713,0
0.009,83452.233,100660.44,15.5951,0
0.009,80561.255,100660.44,16.468244,0
0.009,85444.575,100660.44,15.700943,0
0.009,79344.466,100660.44,17.844623,0
0.009,82044.278,100660.44,14.808507,0
0.009,81303.667,100660.44,16.140703,0
0.009,81575.005,100660.44,16.26697,0
0.009,81260.228,100660.44,16.997642,0
0.009,85861.719,100660.44,12.034303,0
0.009,84826.14,100660.44,17.284628,0
0.009,82035.173,100660.44,16.77466,0
0.009,85052.924,100660.44,16.950434,0
0.009,83454.345,100660.44,16.073964,0
0.009,78310.261,100660.44,14.588782,0
0.009,79931.834,100660.44,17.991142,0
0.009,79317.528,100660.44,15.437676,0
0.01,70456.556,90594.4,13.507766,0
0.01,74989.549,90594.4,15.039151,0
0.01,77932.951,90594.4,16.03879,0
0.01,75505.036,90594.4,15.383393,0
0.01,73531.094,90594.4,13.390112,0
0.01,73086.684,90594.4,15.812908,0
0.01,75587.87,90594.4,15.287215,0
0.01,80712.532,90594.4,17.093545,0
0.01,77889.653,90594.4,15.143845,0
0.01,77831.044,90594.4,14.243071,0
0.01,76178.005,90594.4,15.86788,0
0.01,72733.576,90594.4,15.484083,0
0.01,78554.447,90594.4,15.328714,0
0.01,76927.21,90594.4,14.188274,0
0.01,76723.587,90594.4,15.054779,0
0.01,74597.936,90594.4,14.092076,0
0.01,71680.194,90594.4,14.135863,0
0.01,79499.131,90594.4,17.862343,0
0.01,78327.373,90594.4,15.912145,0
0.01,75467.933,90594.4,13.705271,0
0.01,76846.337,90594.4,16.462263,0
0.01,79216.635,90594.4,14.514507,0
0.01,74151.021,90594.4,14.84656,0
0.01,81572.256,90594.4,14.541597,0
0.01,76559.713,90594.4,13.940652,0
0.01,76016.569,90594.4,14.199611,0
0.01,75547.855,90594.4,16.714951,0
0.01,77910.444,90594.4,14.860248,0
0.01,75155.95,90594.4,12.893878,0
0.01,73147.969,90594.4,14.308474,0
0.01,73277.145,90594.4,13.477628,0
0.01,77354.117,90594.4,16.308514,0
0.01,75848.929,90594.4,10.754362,0
0.01,74100.567,90594.4,15.52239,0
0.01,77587.055,90594.4,14.506602,0
0.01,76683.804,90594.4,13.316602,0
0.01,76729.178,90594.4,14.870447,0
0.01,76109.586,90594.4,15.524747,0
0.01,74512.87,90594.4,15.029044,0
0.01,73614.113,90594.4,15.648267,0
0.01,75678.374,90594.4,15.027293,0
0.01,72956.856,90594.4,18.435387,0
0.01,78015.924,90594.4,14.377604,0
0.01,70952.715,90594.4,14.005668,0
0.01,74657.973,90594.4,14.220761,0
0.01,77339.797,90594.4,14.86987,0
0.01,79471.658,90594.4,15.388218,0
0.01,74241.038,90594.4,13.095113,0
0.01,73331.446,90594.4,12.483241,0
0.01,75452.651,90594.4,16.594458,0
0.01,74163.009,90594.4,13.965842,0
0.01,74177.773,90594.4,18.216303,0
0.01,75244.093,90594.4,13.868978,0
0.01,72313.861,90594.4,16.329656,0
0.01,80066.361,90594.4,15.385315,0
0.01,79904.717,90594.4,14.641887,0
0.01,72504.281,90594.4,14.474975,0
0.01,81009.72,90594.4,13.855024,0
0.01,74844.906,90594.4,14.157178,0
0.01,79162.44,90594.4,14.946876,0
0.01,77580.555,90594.4,13.786782,0
0.01,76672.144,90594.4,16.40148,0
0.01,75494.773,90594.4,14.913177,0
0.01,76030.661,90594.4,15.77425,0
0.01,75168.907,90594.4,15.503111,0
0.01,78227.164,90594.4,13.715823,0
0.01,80185.665,90594.4,14.495696,0
0.01,75665.981,90594.4,13.670623,0
0.01,76403.202,90594.4,16.051641,0
0.01,77505.176,90594.4,16.017394,0
0.01,77661.578,90594.4,15.395157,0
0.01,76284.814,90594.4,14.116692,0
0.01,80759.595,90594.4,14.812956,0
0.01,82520.398,90594.4,15.878194,0
0.01,78876.83,90594.4,15.067847,0
0.01,75045.488,90594.4,15.512473,0
0.01,80226.16,90594.4,16.915263,0
0.01,72082.502,90594.4,14.653122,0
0.01,74143.007,90594.4,14.680633,0
0.01,74518.745,90594.4,17.131138,0
0.01,74788.355,90594.4,16.56592,0
0.01,78001.909,90594.4,16.989692,0
0.01,75463.072,90594.4,13.57404,0
0.01,72081.781,90594.4,16.246441,0
0.01,75741.24,90594.4,13.942581,0
0.01,74607.457,90594.4,14.790188,0
0.01,79278.824,90594.4,14.42819,0
0.01,73743.736,90594.4,16.092444,0
0.01,77418.043,90594.4,13.321812,0
0.01,73261.084,90594.4,14.022042,0
0.01,74874.657,90594.4,14.873128,0
0.01,76934.248,90594.4,14.608243,0
0.01,79215.524,90594.4,10.572787,0
0.01,76691.928,90594.4,15.588492,0
0.01,75371.342,90594.4,14.839912,0
0.01,78398.059,90594.4,14.882726,0
0.01,78677.529,90594.4,14.393274,0
0.01,71258.216,90594.4,13.408261,0
0.01,74837.2,90594.4,15.491428,0
0.01,72966.571,90594.4,13.833258,0
0.014,53917.69,64710.286,9.0911893,0
0.014,59809.063,64710.286,11.19043,0
0.014,58015.61,64710.286,11.235972,0
0.014,55133.629,64710.286,11.472306,0
0.014,55665.216,64710.286,9.3058702,0
0.014,55751.306,64710.286,10.467282,0
0.014,57098.156,64710.286,10.77326,0
0.014,58514.943,64710.286,11.762622,0
0.014,56422.611,64710.286,10.661568,0
0.014,58811.652,64710.286,9.0413031,0
0.014,56170.863,64710.286,12.243638,0
0.014,55603.263,64710.286,9.9015614,0
0.014,61365.966,64710.286,10.566191,0
0.014,56087.858,64710.286,10.258214,0
0.014,58595.561,64710.286,8.9901315,0
0.014,58557.224,64710.286,9.9260426,0
0.014,54862.448,64710.286,9.923238,0
0.014,60193.235,64710.286,12.900055,0
0.014,58245.657,64710.286,11.700675,0
0.014,57378.918,64710.286,9.759261,0
0.014,56637.97,64710.286,11.976067,0
0.014,60239.733,64710.286,9.7361342,0
0.014,57592.745,64710.286,10.155268,0
0.014,55398.114,64710.286,10.333944,0
0.014,57051.427,64710.286,10.053297,0
0.014,55856.186,64710.286,9.911649,0
0.014,56375.761,64710.286,11.72314,0
0.014,58971.732,64710.286,9.4035812,0
0.014,55715.696,64710.286,9.487013,0
0.014,54673.21,64710.286,10.074842,0
0.014,55313.847,64710.286,8.0793863,0
0.014,55849.679,64710.286,11.345676,0
0.014,55703.953,64710.286,7.5893111,0
0.014,54547.593,64710.286,10.494454,0
0.014,57953.331,64710.286,10.346703,0
0.014,56340.208,64710.286,9.7491318,0
0.014,55591.277,64710.286,10.905207,0
0.014,57048.292,64710.286,11.633468,0
0.014,58583.051,64710.286,10.790486,0
0.014,53888.225,64710.286,11.354597,0
0.014,57202.644,64710.286,9.6603243,0
0.014,58547.137,64710.286,13.168288,0
0.014,58396.321,64710.286,9.9609778,0
0.014,54449.898,64710.286,10.096008,0
0.014,57434.762,64710.286,10.290723,0
0.014,58855.742,64710.286,9.7260275,0
0.014,59643.372,64710.286,10.227577,0
0.014,54975.591,64710.286,9.4331786,0
0.014,56050.629,64710.286,9.5630132,0
0.014,55910.741,64710.286,12.538981,0
0.014,55288.118,64710.286,9.3505657,0
0.014,56508.214,64710.286,12.750012,0
0.014,54294.729,64710.286,10.183295,0
0.014,57422.521,64710.286,12.128189,0
0.014,58641.078,64710.286,10.956392,0
0.014,60628.158,64710.286,9.5518535,0
0.014,53296.855,64710.286,10.567466,0
0.014,60526.541,64710.286,9.1289232,0
0.014,56391.78,64710.286,11.021063,0
0.014,59339.703,64710.286,10.748247,0
0.014,56012.18,64710.286,10.020397,0
0.014,61753.868,64710.286,10.696088,0
0.014,57119.759,64710.286,11.108466,0
0.014,57490.305,64710.286,10.956338,0
0.014,54736.341,64710.286,11.30897,0
0.014,58791.531,64710.286,9.7861541,0
0.014,60685.173,64710.286,9.4827673,0
0.014,55050.788,64710.286,9.7950667,0
0.014,56557.526,64710.286,11.418119,0
0.014,58294.592,64710.286,12.411427,0
0.014,56404.59,64710.286,11.496812,0
0.014,57184.962,64710.286,9.3939311,0
0.014,58071.203,64710.286,10.779016,0
0.014,62789.416,64710.286,11.734896,0
0.014,60280.746,64710.286,10.040833,0
0.014,55536.751,64710.286,11.612831,0
0.014,58884.386,64710.286,12.215669,0
0.014,53274.753,64710.286,10.683401,0
0.014,55313.738,64710.286,9.8021684,0
0.014,55613.822,64710.286,11.489512,0
0.014,56529.52,64710.286,11.224299,0
0.014,57353.922,64710.286,11.514907,0
0.014,57036.886,64710.286,8.300133,0
0.014,55699.596,64710.286,11.282287,0
0.014,57984.035,64710.286,9.3354166,0
0.014,55086.58,64710.286,11.916907,0
0.014,58299.416,64710.286,10.283396,0
0.014,55790.959,64710.286,11.284007,0
0.014,58179.166,64710.286,9.5063535,0
0.014,55748.257,64710.286,10.318453,0
0.014,55698.64,64710.286,10.815361,0
0.014,57482.692,64710.286,9.554189,0
0.014,56369.353,64710.286,6.926576,0
0.014,56361.71,64710.286,11.654189,0
0.014,56103.733,64710.286,10.45755,0
0.014,57745.659,64710.286,10.759285,0
0.014,57728.5,64710.286,11.012451,0
0.014,53345.235,64710.286,9.2865436,0
0.014,56323.104,64710.286,10.808855,0
0.014,56207.616,64710.286,8.9449459,0
0.018,43909.416,50330.222,6.5836014,0
0.018,49107.335,50330.222,8.6663015,0
0.018,46001.654,50330.222,8.7828411,0
0.018,43870.843,50330.222,9.6317909,0
0.018,44462.244,50330.222,6.9741897,0
0.018,45054.144,50330.222,8.4560121,0
0.018,44842.433,50330.222,8.5073194,0
0.018,47936.935,50330.222,9.1827464,0
0.018,45323.228,50330.222,8.2322751,0
0.018,46360.553,50330.222,6.2805405,0
0.018,44881.196,50330.222,9.8709558,0
0.018,42595.227,50330.222,7.9965277,0
0.018,48861.442,50330.222,8.162635,0
0.018,45551.557,50330.222,7.8447774,0
0.018,46708.592,50330.222,7.4502587,0
0.018,45310.604,50330.222,7.4119532,0
0.018,44311.678,50330.222,7.2452165,0
0.018,47555.812,50330.222,9.6410882,0
0.018,46997.028,50330.222,8.7942766,0
0.018,46001.151,50330.222,6.3442726,0
0.018,44977.948,50330.222,9.0941113,0
0.018,47450.353,50330.222,7.4258912,0
0.018,45670.739,50330.222,7.8833883,0
0.018,45514.164,50330.222,7.9571655,0
0.018,45239.221,50330.222,7.6638271,0
0.018,44107.526,50330.222,7.2769367,0
0.018,43845.332,50330.222,9.6615383,0
0.018,46213.003,50330.222,7.3684547,0
0.018,45465.77,50330.222,6.6032718,0
0.018,43617.344,50330.222,8.2097759,0
0.018,44342.221,50330.222,6.2102356,0
0.018,45507.938,50330.222,8.1208609,0
0.018,43860.971,50330.222,5.2012915,0
0.018,43862.501,50330.222,7.9809763,0
0.018,46195.432,50330.222,8.3260972,0
0.018,45366.866,50330.222,7.6798154,0
0.018,44350.518,50330.222,8.0643033,0
0.018,43395.718,50330.222,9.3560397,0
0.018,47677.585,50330.222,8.1128967,0
0.018,43856.726,50330.222,9.176344,0
0.018,44930.044,50330.222,7.6383403,0
0.018,46543.975,50330.222,10.376808,0
0.018,46015.71,50330.222,6.4647483,0
0.018,43115.546,50330.222,8.3627367,0
0.018,45227.779,50330.222,7.9398853,0
0.018,46671.395,50330.222,7.3112338,0
0.018,48267.559,50330.222,7.3360447,0
0.018,43763.715,50330.222,7.3761027,0
0.018,45254.36,50330.222,6.4743038,0
0.018,45741.202,50330.222,10.283485,0
0.018,44364.967,50330.222,7.3034795,0
0.018,45995.435,50330.222,9.5655423,0
0.018,44536.953,50330.222,7.9150041,0
0.018,46890.543,50330.222,9.5108121,0
0.018,46502.756,50330.222,8.4823494,0
0.018,48458.465,50330.222,7.1168544,0
0.018,42369.191,50330.222,8.3270565,0
0.018,47347.198,50330.222,7.5348548,0
0.018,44814.633,50330.222,7.7841149,0
0.018,47160.207,50330.222,8.4067266,0
0.018,45391.407,50330.222,8.0239465,0
0.018,50079.387,50330.222,8.2549899,0
0.018,46436.135,50330.222,8.1356387,0
0.018,45947.609,50330.222,8.5291817,0
0.018,44826.002,50330.222,9.1954427,0
0.018,46132.343,50330.222,8.0558652,0
0.018,48054.825,50330.222,7.8433882,0
0.018,43689.101,50330.222,6.4904126,0
0.018,45268.095,50330.222,8.4839501,0
0.018,44717.529,50330.222,9.7108315,0
0.018,45958.027,50330.222,9.2825043,0
0.018,45794.336,50330.222,6.7657497,0
0.018,47565.12,50330.222,9.2041618,0
0.018,48888.195,50330.222,9.7438881,0
0.018,47054.602,50330.222,7.8903193,0
0.018,43740.142,50330.222,8.6213094,0
0.018,47406.891,50330.222,9.4439257,0
0.018,42883.478,50330.222,8.4598711,0
0.018,45031.453,50330.222,7.0230692,0
0.018,45329.186,50330.222,8.5257469,0
0.018,44999.763,50330.222,8.967093,0
0.018,46388.732,50330.222,9.4950082,0
0.018,44294.169,50330.222,6.608681,0
0.018,45019.939,50330.222,8.6238273,0
0.018,45311.27,50330.222,6.4075538,0
0.018,44322.143,50330.222,9.0525856,0
0.018,47109.162,50330.222,7.6966676,0
0.018,45665.491,50330.222,7.6920139,0
0.018,46013.165,50330.222,7.1736917,0
0.018,44017.603,50330.222,8.1603742,0
0.018,45157.903,50330.222,8.1957447,0
0.018,45412.301,50330.222,7.07794,0
0.018,45870.612,50330.222,5.3059579,0
0.018,46114.444,50330.222,9.7443046,0
0.018,45833.209,50330.222,7.7133025,0
0.018,45364.312,50330.222,8.811814,0
0.018,45072.483,50330.222,8.7784239,0
0.018,43554.46,50330.222,6.9107147,0
0.018,44208.822,50330.222,9.5473977,0
0.018,44613.696,50330.222,7.2262388,0
0.02,40150.96,45297.2,5.9544652,0
0.02,44435.278,45297.2,8.0331267,0
0.02,41890.363,45297.2,8.2107785,0
0.02,40119.263,45297.2,8.3714326,0
0.02,40298.609,45297.2,6.0751006,0
0.02,40852.117,45297.2,8.1149832,0
0.02,41102.409,45297.2,7.7247573,0
0.02,41384.926,45297.2,8.2843496,0
0.02,41899.179,45297.2,7.3440305,0
0.02,42420.019,45297.2,5.5658361,0
0.02,41175.198,45297.2,8.8437866,0
0.02,39113.444,45297.2,7.3538732,0
0.02,43357.997,45297.2,7.1494881,0
0.02,39835.266,45297.2,7.1495025,0
0.02,41638.593,45297.2,6.7380609,0
0.02,41505.63,45297.2,6.6134507,0
0.02,40366.477,45297.2,6.5406617,0
0.02,41528.597,45297.2,8.1669215,0
0.02,42165.025,45297.2,8.051235,0
0.02,40912.525,45297.2,5.9378902,0
0.02,41136.888,45297.2,8.517618,0
0.02,43450.481,45297.2,7.198928,0
0.02,41661.14,45297.2,6.9803891,0
0.02,41779.68,45297.2,6.8686907,0
0.02,41429.318,45297.2,6.7955476,0
0.02,39673.308,45297.2,6.842228,0
0.02,40173.73,45297.2,8.4090269,0
0.02,41865.289,45297.2,6.3557153,0
0.02,40385.91,45297.2,6.3916198,0
0.02,39512.839,45297.2,7.1473801,0
0.02,40319.759,45297.2,5.5462211,0
0.02,42028.003,45297.2,6.9217279,0
0.02,40680.227,45297.2,3.5689933,0
0.02,40486.123,45297.2,6.4981776,0
0.02,41378.189,45297.2,7.7298007,0
0.02,40011.669,45297.2,7.6091566,0
0.02,40483.95,45297.2,7.3796172,0
0.02,39820.79,45297.2,8.6550197,0
0.02,43180.585,45297.2,6.7287072,0
0.02,40279.986,45297.2,8.4852258,0
0.02,40765.958,45297.2,6.509022,0
0.02,42565.672,45297.2,9.2817131,0
0.02,41646.569,45297.2,5.9361821,0
0.02,39050.619,45297.2,7.3148014,0
0.02,40982.974,45297.2,7.0419527,0
0.02,42639.395,45297.2,6.6105533,0
0.02,43385.839,45297.2,6.4167386,0
0.02,39685.703,45297.2,6.6534168,0
0.02,41518.956,45297.2,5.7038715,0
0.02,41485.904,45297.2,9.2832942,0
0.02,40352.053,45297.2,5.9584538,0
0.02,41116.663,45297.2,8.6648914,0
0.02,40284.346,45297.2,7.0301654,0
0.02,42607.264,45297.2,8.5161363,0
0.02,42677.135,45297.2,7.813553,0
0.02,43748.284,45297.2,6.8819339,0
0.02,38642.078,45297.2,7.4496576,0
0.02,42796.603,45297.2,6.3725714,0
0.02,40247.65,45297.2,6.938044,0
0.02,42816.494,45297.2,7.6839438,0
0.02,41109.117,45297.2,7.0108644,0
0.02,45199.318,45297.2,7.6281683,0
0.02,41085.35,45297.2,7.5641234,0
0.02,42216.367,45297.2,7.6480255,0
0.02,40291.885,45297.2,8.2025034,0
0.02,41391.157,45297.2,7.7872043,0
0.02,43780.344,45297.2,6.9303978,0
0.02,39757.835,45297.2,5.8655593,0
0.02,41113.346,45297.2,7.3250677,0
0.02,40862.518,45297.2,9.2581376,0
0.02,40187.632,45297.2,8.1144922,0
0.02,42002.034,45297.2,5.9675152,0
0.02,43529.222,45297.2,7.9311587,0
0.02,44761.96,45297.2,8.6957914,0
0.02,43205.802,45297.2,7.337841,0
0.02,40425.196,45297.2,7.4858421,0
0.02,43348,45297.2,8.6336152,0
0.02,39400.961,45297.2,7.4599057,0
0.02,40528.703,45297.2,6.7144,0
0.02,41031.498,45297.2,7.9183013,0
0.02,39332.427,45297.2,7.5439333,0
0.02,41647.145,45297.2,9.0630961,0
0.02,40623.151,45297.2,5.6333728,0
0.02,41373.614,45297.2,8.0999459,0
0.02,41177.164,45297.2,6.1231415,0
0.02,40810.993,45297.2,7.9591119,0
0.02,41673.391,45297.2,7.0026487,0
0.02,40613.512,45297.2,6.8728808,0
0.02,40685.321,45297.2,6.5824287,0
0.02,40228.087,45297.2,7.1098483,0
0.02,41199.44,45297.2,6.5852775,0
0.02,41932.473,45297.2,5.7140875,0
0.02,41494.879,45297.2,4.6458414,0
0.02,41102.653,45297.2,8.9797515,0
0.02,41937.369,45297.2,7.1835152,0
0.02,40999.319,45297.2,8.2439674,0
0.02,41317.513,45297.2,8.0544997,0
0.02,39387.642,45297.2,6.4332616,0
0.02,39970.682,45297.2,9.0404641,0
0.02,40722.808,45297.2,6.2807596,0
0.028,29538.975,32355.143,4.1158083,0
0.028,31809.845,32355.143,5.3752123,0
0.028,29822.179,32355.143,6.2295254,0
0.028,29926.421,32355.143,5.6164712,0
0.028,29581.882,32355.143,4.1760494,0
0.028,29412.013,32355.143,5.6283817,0
0.028,30218.493,32355.143,5.8751526,0
0.028,31431.175,32355.143,5.5496457,0
0.028,30548.411,32355.143,5.6916716,0
